class,file,num_vars,num_constraints,density,coeff_range,coeff_min,coeff_max,obj_value,optimal,feasible,file_available
birkhoff,bhS-4-035.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-036.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-037.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-038.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-039.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-040.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-041.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-042.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-043.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-044.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-045.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-046.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-047.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-048.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-049.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-050.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-051.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-052.lp,n/a,n/a,n/a,n/a,n/a,n/a,2,yes,n/a,no
birkhoff,bhS-4-053.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-054.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-055.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-056.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-057.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-058.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-059.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-060.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-061.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-062.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-063.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-064.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-065.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-066.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-067.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-068.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-069.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-070.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-071.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-072.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-073.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-074.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-075.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-076.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-077.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-078.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-079.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-080.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-081.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-082.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-083.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-084.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-085.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-086.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-087.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-088.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-089.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-090.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-091.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-092.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-093.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-094.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-4-095.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-096.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-097.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-098.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-099.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-4-100.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-001.qs,3480,n/a,0.23966557,30300000000,-18200000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-002.qs,3480,n/a,0.23966557,31300000000,-19200000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-003.qs,3480,n/a,0.23966557,32000000000,-19900000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-004.qs,3480,n/a,0.23966557,35000000000,-22900000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-005.qs,3480,n/a,0.23966557,39800000000,-27700000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-006.qs,3480,n/a,0.23966557,32000000000,-19900000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-007.qs,3480,n/a,0.23966557,44100000000,-32000000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-008.qs,3480,n/a,0.23966557,41500000000,-29400000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-009.qs,3480,n/a,0.23966557,38300000000,-26200000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-010.qs,3480,n/a,0.23966557,42800000000,-30700000000,12100000000,5,yes,yes,yes
birkhoff,bhS-5-011.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-012.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-013.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-014.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-015.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-016.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-017.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-018.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-019.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-020.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-021.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-022.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-023.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-024.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-025.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-026.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-027.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-028.lp,n/a,n/a,n/a,n/a,n/a,n/a,3,yes,n/a,no
birkhoff,bhS-5-029.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-030.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-031.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-032.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-033.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-034.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-035.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-036.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-037.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-038.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-039.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-040.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-041.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-042.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-043.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-044.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-045.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-046.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-047.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-048.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-049.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-050.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-051.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-052.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-053.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-054.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-055.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-056.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-057.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-058.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-059.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-060.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-061.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-062.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-063.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-064.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-065.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-066.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-067.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-068.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-069.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-070.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-071.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-072.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-073.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-074.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-075.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-076.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-077.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-078.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-079.lp,n/a,n/a,n/a,n/a,n/a,n/a,4,yes,n/a,no
birkhoff,bhS-5-080.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-081.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-082.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-083.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-084.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-085.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-086.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-087.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-088.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-089.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-090.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-091.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-092.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-093.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-094.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-095.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-096.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-097.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-098.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-099.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-5-100.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-6-001.qs,20880,n/a,0.23415776,1.60E+11,-88000000000,72100000000,6,yes,yes,yes
birkhoff,bhS-6-002.qs,20880,n/a,0.23415776,2.25E+11,-1.53E+11,72100000000,6,yes,yes,yes
birkhoff,bhS-6-003.qs,20880,n/a,0.23415776,1.69E+11,-97200000000,72100000000,6,yes,yes,yes
birkhoff,bhS-6-004.qs,20880,n/a,0.23415776,1.78E+11,-1.06E+11,72100000000,6,yes,yes,yes
birkhoff,bhS-6-005.qs,20880,n/a,0.23415775,1.68E+11,-96000000000,72100000000,6,yes,yes,yes
birkhoff,bhS-6-006.qs,20880,n/a,0.23415776,1.93E+11,-1.21E+11,72100000000,6,yes,yes,yes
birkhoff,bhS-6-007.qs,20880,n/a,0.23415776,1.50E+11,-78100000000,72100000000,6,yes,yes,yes
birkhoff,bhS-6-008.qs,20880,n/a,0.23415776,2.36E+11,-1.64E+11,72100000000,6,yes,yes,yes
birkhoff,bhS-6-009.qs,20880,n/a,0.23415776,1.94E+11,-1.22E+11,72100000000,5,yes,yes,yes
birkhoff,bhS-6-010.qs,20880,n/a,0.23415776,1.72E+11,-99400000000,72100000000,6,yes,yes,yes
birkhoff,bhS-6-011.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-012.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-013.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-014.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-015.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-016.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-017.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-018.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-019.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-020.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-021.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-022.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-023.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-024.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-025.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-026.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-027.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-028.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-029.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-030.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-031.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-032.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-033.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-034.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-035.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-036.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-037.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-038.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-039.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-040.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-041.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-042.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-043.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-044.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-045.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-046.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-047.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-048.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-049.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-050.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-051.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-052.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-053.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-054.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-055.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-056.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-057.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-058.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-059.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-060.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-061.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-062.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-063.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-064.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-065.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-066.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-067.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-068.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-069.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-070.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-071.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-072.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-073.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-074.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-075.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-076.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-077.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-078.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-079.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-080.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-081.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-082.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-083.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-084.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-085.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-086.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-087.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-088.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-089.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-6-090.lp,n/a,n/a,n/a,n/a,n/a,n/a,5,yes,n/a,no
birkhoff,bhS-6-091.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-092.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-093.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-094.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-095.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-096.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-097.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-098.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
birkhoff,bhS-6-099.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
